,ChanIndx,CoarseChanNum,DriftRate,Freq,FreqEnd,FreqStart,FullNumHitsInRange,SNR,TopHitNum,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
3823,673040,244,-0.114798,1209.545329,1209.5437,1209.5469640000001,30530,10.017444,3824,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3825,689323,244,-0.105231,1209.499835,1209.498206,1209.50147,30530,11.123832,3826,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3829,740773,244,-0.105231,1209.356085,1209.3544570000001,1209.35772,30530,10.815029,3830,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3832,779967,244,-0.105231,1209.246579,1209.24495,1209.248213,30530,10.138831,3833,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3840,835260,244,-0.105231,1209.092092,1209.090463,1209.093726,30530,10.294173,3841,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3842,860319,244,-0.105231,1209.022078,1209.020449,1209.023712,30530,10.769224,3843,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3846,879465,244,-0.105231,1208.968584,1208.966956,1208.970219,30530,10.623822,3847,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3847,880622,244,-0.105231,1208.965352,1208.963723,1208.966986,30530,11.567609,3848,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3848,888862,244,-0.114798,1208.94233,1208.940701,1208.943964,30530,10.916608,3849,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3849,893692,244,-0.105231,1208.928835,1208.927206,1208.930469,30530,10.376139,3850,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3850,899508,244,-0.105231,1208.912585,1208.910956,1208.914219,30530,10.358437,3851,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3853,911411,244,-0.105231,1208.879328,1208.8776990000001,1208.880963,30530,11.397385,3854,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3861,954832,244,-0.105231,1208.758011,1208.756383,1208.7596460000002,30530,10.000046,3862,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3868,205269,245,-0.105231,1207.922579,1207.92095,1207.924213,16811,10.262271,3869,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3887,479163,245,-0.105231,1207.157328,1207.155699,1207.158962,16811,10.155738,3888,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3892,529384,245,-0.105231,1207.017012,1207.015383,1207.018646,16811,11.209251,3893,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3893,532761,245,-0.105231,1207.007577,1207.005948,1207.009211,16811,10.089913,3894,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3904,669481,245,-0.105231,1206.625585,1206.623957,1206.6272199999999,16811,10.168274,3905,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3928,888372,245,-0.105231,1206.014011,1206.0123820000001,1206.015646,16811,10.047246,3929,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3935,161364,246,-0.143497,1205.11556,1205.113932,1205.117195,13946,10.155284,3936,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3936,163350,246,-0.105231,1205.110012,1205.108383,1205.111646,13946,10.648096,3937,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
3976,110646,247,-0.105231,1202.327577,1202.325949,1202.3292119999999,116600,10.095004,3977,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4000,950288,247,0.009566,1199.981645,1199.980016,1199.9832789999998,116600,19.133526,4001,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4074,906883,253,-0.143497,1182.524792,1182.523163,1182.526426,13600,10.028281,4075,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4194,774925,254,-0.114798,1179.963791,1179.9621619999998,1179.965425,45861,12.773174,4195,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4214,829332,254,-0.105231,1179.811779,1179.810151,1179.813414,45861,10.063042,4215,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4237,884088,254,-0.143497,1179.658793,1179.657164,1179.660427,45861,12.870118,4238,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4293,191641,255,-0.105231,1178.66378,1178.662151,1178.665414,35811,11.397764,4294,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4502,871791,255,-0.143497,1176.763463,1176.761834,1176.765097,35811,10.095119,4503,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4549,112296,256,-0.105231,1175.95578,1175.954151,1175.957414,27395,10.784585,4550,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4640,413658,256,-0.124364,1175.113784,1175.112155,1175.115419,27395,12.545686,4641,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4643,424146,256,-0.114798,1175.084481,1175.082852,1175.086115,27395,11.955785,4644,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4647,447872,256,-0.114798,1175.018191,1175.016562,1175.019826,27395,10.156157,4648,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4685,616239,256,-0.105231,1174.547779,1174.54615,1174.549414,27395,10.327258,4686,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4701,711802,256,-0.105231,1174.280779,1174.279151,1174.282414,27395,10.188511,4702,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4719,827766,256,-0.105231,1173.95678,1173.955151,1173.958414,27395,15.323114,4720,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4730,83571,257,-0.105231,1173.106349,1173.1047199999998,1173.107984,15229,10.088141,4731,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4731,91649,257,-0.105231,1173.083779,1173.082151,1173.0854140000001,15229,12.147914,4732,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4750,151528,257,-0.105231,1172.916479,1172.914851,1172.918114,15229,10.486714,4751,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4785,291007,257,-0.105231,1172.52678,1172.525151,1172.528414,15229,12.199194,4786,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4787,310903,257,-0.114798,1172.471191,1172.469562,1172.472825,15229,11.287128,4788,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4788,315198,257,-0.114798,1172.459191,1172.4575619999998,1172.460825,15229,10.670069,4789,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4793,331093,257,-0.114798,1172.414781,1172.4131519999999,1172.4164150000001,15229,10.307577,4794,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
4849,625152,257,-0.105231,1171.593189,1171.59156,1171.594824,15229,12.200243,4850,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
5010,102759,299,0.105231,1050.005863,1050.0042349999999,1050.007498,22175,19.99422,5011,spliced_blc0001020304050607_guppi_58873_17761_TIC154840461_0070.gpuspec.0000.h5,TIC154840461,58873.205567129633,12h10m45.957s,85d42m18.326s,18.253611,-2.793968,,on_table_1,,0,0.0
5149,465011,95,-3.032577,1646.649993,1646.6483640000001,1646.651627,54894,235.083354,126,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5151,500377,95,-1.521072,1646.551182,1646.5495529999998,1646.5528160000001,54894,49.966181,128,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5152,511323,95,2.123761,1646.520599,1646.5189699999999,1646.522233,54894,66.620046,129,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5153,512340,95,3.778763,1646.517757,1646.516128,1646.519392,54894,22.41657,130,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5163,355875,102,2.18116,1626.447103,1626.445474,1626.448737,10596617,10.877147,140,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5164,358744,102,-2.162027,1626.439087,1626.437458,1626.440722,10596617,13.916103,141,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5165,413532,102,-0.19133,1626.286011,1626.284382,1626.287646,10596617,10.491766,142,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5166,415351,102,2.582952,1626.280929,1626.2793,1626.282563,10596617,11.097257,143,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5167,465723,102,-3.711798,1626.140191,1626.1385619999999,1626.141826,10596617,24.926071,144,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5170,472833,102,3.042144,1626.120326,1626.118697,1626.1219609999998,10596617,43.951045,147,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5172,475495,102,3.912694,1626.112889,1626.11126,1626.114523,10596617,32.072257,149,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5176,481385,102,0.009566,1626.096432,1626.094803,1626.098067,10596617,17.443103,153,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5177,482921,102,0.765319,1626.092141,1626.090512,1626.093775,10596617,15.469031,154,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5178,484396,102,-3.089976,1626.088019,1626.086391,1626.0896539999999,10596617,15.903763,155,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5182,529221,102,1.779367,1625.96278,1625.961151,1625.964414,10596617,10.671769,159,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5184,591944,102,0.746186,1625.787534,1625.7859050000002,1625.789168,10596617,15.122291,161,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5185,616986,102,-1.052314,1625.717567,1625.715938,1625.719202,10596617,18.023001,162,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5186,617898,102,-1.434973,1625.715019,1625.7133900000001,1625.7166539999998,10596617,13.075297,163,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5187,729644,102,-0.019133,1625.402804,1625.401176,1625.4044390000001,10596617,13.611417,164,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5189,798117,102,-0.832285,1625.211493,1625.2098640000002,1625.2131279999999,10596617,15.392362,166,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5190,830266,102,3.539601,1625.12167,1625.1200410000001,1625.123304,10596617,12.956931,167,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5191,844814,102,-1.616737,1625.081023,1625.0793939999999,1625.082658,10596617,10.457824,168,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5192,846191,102,-1.41584,1625.077176,1625.0755470000001,1625.07881,10596617,10.623081,169,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5193,858174,102,-1.540205,1625.043696,1625.042067,1625.0453300000001,10596617,25.576704,170,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5194,860134,102,-3.453503,1625.03822,1625.036591,1625.0398539999999,10596617,29.555815,171,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5195,861018,102,3.252607,1625.03575,1625.0341210000001,1625.037384,10596617,12.926731,172,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5196,862786,102,3.453503,1625.03081,1625.029181,1625.032444,10596617,19.523515,173,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5197,4129,103,-1.033181,1624.500182,1624.498554,1624.501817,1545850,22.18711,174,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5198,305691,103,-1.434973,1623.657628,1623.655999,1623.659262,1545850,11.698816,175,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5199,306406,103,-3.443936,1623.65563,1623.6540009999999,1623.657265,1545850,23.934382,176,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5200,307643,103,-0.631388,1623.652174,1623.650545,1623.653809,1545850,10.041195,177,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5201,318982,103,2.410755,1623.620493,1623.618864,1623.622128,1545850,12.306316,178,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5202,322567,103,3.118676,1623.610477,1623.608848,1623.612111,1545850,10.457708,179,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5204,350279,103,-3.817029,1623.533051,1623.531422,1623.5346849999999,1545850,13.447145,181,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5205,353617,103,2.114194,1623.523724,1623.522095,1623.525359,1545850,17.131729,182,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5206,364188,103,-3.855295,1623.494189,1623.49256,1623.495824,1545850,11.251508,183,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5207,364966,103,2.602085,1623.492016,1623.4903869999998,1623.49365,1545850,15.832038,184,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5208,367619,103,-3.329138,1623.484603,1623.482974,1623.4862380000002,1545850,13.643286,185,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5209,382190,103,3.386537,1623.443892,1623.4422630000001,1623.4455269999999,1545850,17.352181,186,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5210,394868,103,0.679221,1623.40847,1623.406841,1623.4101050000002,1545850,11.193321,187,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5212,409733,103,-3.750064,1623.366938,1623.365309,1623.368572,1545850,11.74942,189,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5213,438601,103,3.109109,1623.286282,1623.284653,1623.287916,1545850,21.904025,190,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5214,467856,103,-3.711798,1623.204544,1623.202915,1623.206179,1545850,19.692123,191,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5215,500680,103,2.649918,1623.112835,1623.111206,1623.1144689999999,1545850,11.792369,192,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5216,502144,103,0.765319,1623.108745,1623.107116,1623.110379,1545850,22.932937,193,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5217,513281,103,0.765319,1623.077628,1623.075999,1623.079263,1545850,27.215198,194,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5219,528359,103,-0.057399,1623.035501,1623.033872,1623.037135,1545850,27.497153,196,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
5221,530378,103,3.003878,1623.02986,1623.028231,1623.0314939999998,1545850,13.801019,198,spliced_blc0001020304050607_guppi_58873_18395_TIC154840461_0072.gpuspec.0000.h5,TIC154840461,58873.212905092594,12h10m45.975s,85d42m18.335s,18.253611,-2.793968,,on_table_1,,0,633.9999998454005
