,Source,DriftRateMax,Nevent,FreqMid,DriftBW,DriftRates,Freqs,FileID,SNR
154,HIP75761,0.009566,1,1552.073292,0.0005,[0.009566],[1552.073292],spliced_blc0001020304050607_guppi_57591_08593_Hip75761_0004.gpuspec.0000.h5,[10.623473]
155,HIP75761,0.009566,1,1557.143471,0.0005,[0.009566],[1557.143471],spliced_blc0001020304050607_guppi_57591_08593_Hip75761_0004.gpuspec.0000.h5,[13.872905]
156,HIP75761,0.009566,1,1573.857947,0.0005,[0.009566],[1573.857947],spliced_blc0001020304050607_guppi_57591_08593_Hip75761_0004.gpuspec.0000.h5,[14.385804]
157,HIP75761,0.009566,1,1574.043947,0.0005,[0.009566],[1574.043947],spliced_blc0001020304050607_guppi_57591_08593_Hip75761_0004.gpuspec.0000.h5,[21.966418]
158,HIP75761,0.009566,1,1574.880947,0.0005,[0.009566],[1574.880947],spliced_blc0001020304050607_guppi_57591_08593_Hip75761_0004.gpuspec.0000.h5,[24.214071]
159,HIP75761,0.009566,1,1576.0899470000006,0.0005,[0.009566],[1576.089947],spliced_blc0001020304050607_guppi_57591_08593_Hip75761_0004.gpuspec.0000.h5,[24.020715]
160,HIP76219,0.019133,1,1530.760227,0.0005,[0.019133],[1530.760227],spliced_blc0001020304050607_guppi_57591_10681_Hip76219_0010.gpuspec.0000.h5,[17.913995]
161,HIP76219,0.019133,1,1558.899223,0.0005,[0.019133],[1558.899223],spliced_blc0001020304050607_guppi_57591_10681_Hip76219_0010.gpuspec.0000.h5,[11.272661]
162,HIP72944,0.009566,1,1681.342939,0.0005,[-0.009566],[1681.342939],spliced_blc0001020304050607_guppi_57802_28029_HIP72944_0002.gpuspec.0000.h5,[16.495081]
163,HIP72622,0.009566,1,1560.00947,0.0005,[0.009566],[1560.00947],spliced_blc0001020304050607_guppi_57591_03484_Hip72622_0004.gpuspec.0000.h5,[22.366842]
164,HIP17496,0.009566,1,1533.2512,0.0005,[-0.009566],[1533.2512],spliced_blc0001020304050607_guppi_57585_54229_Hip17496_0051.gpuspec.0000.h5,[27.461274]
165,GJ1245AC,0.009566,1,1527.149068,0.0005,[0.009566],[1527.149068],spliced_blc0001020304050607_guppi_57587_16358_Gj1245ac_0003.gpuspec.0000.h5,[10.831519]
166,GJ725,0.009566,1,1527.575727,0.0005,[0.009566],[1527.575727],spliced_blc0001020304050607_guppi_57587_20645_Gj725_0015.gpuspec.0000.h5,[37.797002]
167,GJ725,0.047832,1,1604.69619,0.0005,[-0.047832],[1604.69619],spliced_blc0001020304050607_guppi_57587_20645_Gj725_0015.gpuspec.0000.h5,[11.524337]
168,GJ725,0.009566,1,1540.659799,0.0005,[0.009566],[1540.659799],spliced_blc0001020304050607_guppi_57667_81672_GJ725_0003.gpuspec.0000.h5,[15.69787]
169,GJ725,0.009566,1,1552.20066,0.0005,[0.009566],[1552.20066],spliced_blc0001020304050607_guppi_57667_81672_GJ725_0003.gpuspec.0000.h5,[12.502285]
170,GJ725,0.009566,1,1554.842854,0.0005,[0.009566],[1554.842854],spliced_blc0001020304050607_guppi_57667_81672_GJ725_0003.gpuspec.0000.h5,[12.326459]
171,GJ725,0.009566,1,1533.314142,0.0005,[0.009566],[1533.314142],spliced_blc0001020304050607_guppi_57710_77132_GJ725_0014.gpuspec.0000.h5,[12.938271]
172,GJ725,0.009566,1,1551.124485,0.0005,[0.009566],[1551.124485],spliced_blc0001020304050607_guppi_57710_77132_GJ725_0014.gpuspec.0000.h5,[10.298257]
173,GJ820B,0.066965,1,1499.941346,0.0005,[0.066965],[1499.941346],spliced_blc0001020304050607_guppi_57587_24774_Gj820b_0027.gpuspec.0000.h5,[12.086039]
174,GJ820B,0.009566,1,1532.037162,0.0005,[0.009566],[1532.037162],spliced_blc0001020304050607_guppi_57587_24774_Gj820b_0027.gpuspec.0000.h5,[71.297125]
175,GJ820B,0.009566,1,1547.645995,0.0005,[0.009566],[1547.645995],spliced_blc0001020304050607_guppi_57587_24774_Gj820b_0027.gpuspec.0000.h5,[87.010273]
176,HIP106811,0.076532,1,1725.220827,0.0005,[0.076532],[1725.220827],spliced_blc0001020304050607_guppi_57587_33609_Hip106811_0051.gpuspec.0000.h5,[16.108897]
177,HIP72603,0.009566,1,1554.705919,0.0005,[0.009566],[1554.705919],spliced_blc0001020304050607_guppi_57597_84137_Hip72603_0003.gpuspec.0000.h5,[33.781541]
178,HIP72622,0.009566,1,1529.567848,0.0005,[0.009566],[1529.567848],spliced_blc0001020304050607_guppi_57591_03484_Hip72622_0004.gpuspec.0000.h5,[10.855267]
179,GJ725,0.009566,1,1535.228301,0.0005,[0.009566],[1535.228301],spliced_blc0001020304050607_guppi_57710_77132_GJ725_0014.gpuspec.0000.h5,[34.560483]
180,HIP76219,0.009566,1,1526.620503,0.0005,[0.009566],[1526.620503],spliced_blc0001020304050607_guppi_57598_06368_Hip76219_0027.gpuspec.0000.h5,[16.274647]
181,HIP76219,0.028699,1,1559.392738,0.0005,[-0.028699],[1559.392738],spliced_blc0001020304050607_guppi_57598_06368_Hip76219_0027.gpuspec.0000.h5,[15.135511]
182,GJ687,0.019133,1,1529.548444,0.0005,[0.019133],[1529.548444],spliced_blc0001020304050607_guppi_57591_12936_Gj687_0016.gpuspec.0000.h5,[20.849084]
183,HIP76233,0.009566,1,1557.6125869999994,0.0005,[0.009566],[1557.612587],spliced_blc0001020304050607_guppi_57598_08472_Hip76233_0033.gpuspec.0000.h5,[13.456568]
184,HIP76233,0.019133,1,1558.694503,0.0005,[-0.019133],[1558.694503],spliced_blc0001020304050607_guppi_57598_08472_Hip76233_0033.gpuspec.0000.h5,[11.337369]
185,HIP76233,0.019133,1,1559.157972,0.0005,[-0.019133],[1559.157972],spliced_blc0001020304050607_guppi_57598_08472_Hip76233_0033.gpuspec.0000.h5,[10.238241]
186,HIP76233,0.019133,1,1559.338535,0.0005,[-0.019133],[1559.338535],spliced_blc0001020304050607_guppi_57598_08472_Hip76233_0033.gpuspec.0000.h5,[21.897496]
187,HIP76233,0.009566,1,1560.000415,0.0005,[0.009566],[1560.000415],spliced_blc0001020304050607_guppi_57598_08472_Hip76233_0033.gpuspec.0000.h5,[12.628553]
188,HIP84012,0.009566,1,1526.519853,0.0005,[0.009566],[1526.519853],spliced_blc0001020304050607_guppi_57598_10623_Hip84012_0039.gpuspec.0000.h5,[14.805566]
189,HIP76233,0.009566,1,1557.19516,0.0005,[0.009566],[1557.19516],spliced_blc0001020304050607_guppi_57598_08472_Hip76233_0033.gpuspec.0000.h5,[65.875147]
190,HIP84012,0.009566,1,1529.49302,0.0005,[0.009566],[1529.49302],spliced_blc0001020304050607_guppi_57598_10623_Hip84012_0039.gpuspec.0000.h5,[13.320335]
191,HIP84012,0.009566,1,1547.46135,0.0005,[0.009566],[1547.46135],spliced_blc0001020304050607_guppi_57598_10623_Hip84012_0039.gpuspec.0000.h5,[26.233152]
192,HIP17496,0.009566,1,1529.119363,0.0005,[-0.009566],[1529.119363],spliced_blc0001020304050607_guppi_57585_54229_Hip17496_0051.gpuspec.0000.h5,[10.317301]
193,HIP105341,0.009566,1,1558.015955,0.0005,[0.009566],[1558.015955],spliced_blc0001020304050607_guppi_57594_25139_Hip105341_0015.gpuspec.0000.h5,[12.816958]
194,HIP105038,0.009566,1,1556.614302,0.0005,[0.009566],[1556.614302],spliced_blc0001020304050607_guppi_57594_20896_Hip105038_0003.gpuspec.0000.h5,[162.493072]
195,GJ687,0.009566,1,1530.911034,0.0005,[0.009566],[1530.911034],spliced_blc0001020304050607_guppi_57591_12936_Gj687_0016.gpuspec.0000.h5,[15.923636]
196,GJ687,0.0,1,1539.184495,0.0005,[-0.],[1539.184495],spliced_blc0001020304050607_guppi_57591_12936_Gj687_0016.gpuspec.0000.h5,[17.398455]
197,GJ687,0.009566,1,1540.4395539999994,0.0005,[0.009566],[1540.439554],spliced_blc0001020304050607_guppi_57591_12936_Gj687_0016.gpuspec.0000.h5,[10.226334]
198,HIP38956,0.019133,1,1529.681752,0.0005,[-0.019133],[1529.681752],spliced_blc0001020304050607_guppi_57591_61937_Hip38956_0003.gpuspec.0000.h5,[15.359377]
199,HIP105341,0.009566,1,1531.782355,0.0005,[0.009566],[1531.782355],spliced_blc0001020304050607_guppi_57594_25139_Hip105341_0015.gpuspec.0000.h5,[155.048636]
200,HIP18267,0.009566,1,1527.557954,0.0005,[-0.009566],[1527.557954],spliced_blc0001020304050607_guppi_57592_53807_Hip18267_0026.gpuspec.0000.h5,[11.655219]
201,HIP33373,0.009566,1,1552.209342,0.0005,[-0.009566],[1552.209342],spliced_blc0001020304050607_guppi_57592_58230_Hip33373_0038.gpuspec.0000.h5,[30.217391]
202,HIP33373,0.009566,1,1552.2675880000006,0.0005,[-0.009566],[1552.267588],spliced_blc0001020304050607_guppi_57592_58230_Hip33373_0038.gpuspec.0000.h5,[26.801182]
203,HIP105038,0.009566,1,1553.12258,0.0005,[0.009566],[1553.12258],spliced_blc0001020304050607_guppi_57594_20896_Hip105038_0003.gpuspec.0000.h5,[10.894863]
204,HIP109427,0.009566,1,1560.002921,0.0005,[-0.009566],[1560.002921],spliced_blc0001020304050607_guppi_57574_39428_HIP109427_0051.gpuspec.0000.h5,[77.991311]
205,HIP17496,0.009566,1,1527.565283,0.0005,[-0.009566],[1527.565283],spliced_blc0001020304050607_guppi_57585_54229_Hip17496_0051.gpuspec.0000.h5,[15.174462]
206,HIP73005,0.019133,1,1529.701064,0.0005,[0.019133],[1529.701064],spliced_blc0001020304050607_guppi_57584_10614_Hip73005_0051.gpuspec.0000.h5,[14.200756]
207,HIP39494,0.009566,1,1532.119841,0.0005,[-0.009566],[1532.119841],spliced_blc0001020304050607_guppi_57591_64874_Hip39494_0002.gpuspec.0000.h5,[11.898831]
208,HIP39494,0.009566,1,1541.9529619999994,0.0005,[-0.009566],[1541.952962],spliced_blc0001020304050607_guppi_57591_64874_Hip39494_0002.gpuspec.0000.h5,[10.720331]
209,HIP39494,0.009566,1,1552.086985,0.0005,[-0.009566],[1552.086985],spliced_blc0001020304050607_guppi_57591_64874_Hip39494_0002.gpuspec.0000.h5,[10.579368]
210,HIP40875,0.009566,1,1550.996259,0.0005,[-0.009566],[1550.996259],spliced_blc0001020304050607_guppi_57591_66984_Hip40875_0008.gpuspec.0000.h5,[15.14325]
211,HIP40875,0.009566,1,1552.211473,0.0005,[-0.009566],[1552.211473],spliced_blc0001020304050607_guppi_57591_66984_Hip40875_0008.gpuspec.0000.h5,[16.367433]
212,HIP40875,0.009566,1,1552.269747,0.0005,[-0.009566],[1552.269747],spliced_blc0001020304050607_guppi_57591_66984_Hip40875_0008.gpuspec.0000.h5,[11.283468]
213,HIP40875,0.009566,1,1556.076438,0.0005,[-0.009566],[1556.076438],spliced_blc0001020304050607_guppi_57591_66984_Hip40875_0008.gpuspec.0000.h5,[119.343464]
214,HIP40875,0.009566,1,1108.20495,0.0005,[0.009566],[1108.20495],spliced_blc0001020304050607_guppi_57598_64894_Hip40875_0003.gpuspec.0000.h5,[10.34801]
215,HIP40875,0.0,1,1556.488198,0.0005,[-0.],[1556.488198],spliced_blc0001020304050607_guppi_57598_64894_Hip40875_0003.gpuspec.0000.h5,[22.161625]
216,HIP42080,0.009566,1,1118.747149,0.0005,[-0.009566],[1118.747149],spliced_blc0001020304050607_guppi_57598_66924_Hip42080_0009.gpuspec.0000.h5,[15.43743]
217,HIP42080,0.009566,1,1549.21928,0.0005,[-0.009566],[1549.21928],spliced_blc0001020304050607_guppi_57598_66924_Hip42080_0009.gpuspec.0000.h5,[78.67335]
218,HIP42220,0.009566,1,1530.220519,0.0005,[-0.009566],[1530.220519],spliced_blc0001020304050607_guppi_57584_66726_Hip42220_0021.gpuspec.0000.h5,[14.701733]
219,HIP73005,0.009566,1,1527.4880380000006,0.0005,[0.009566],[1527.488038],spliced_blc0001020304050607_guppi_57584_10614_Hip73005_0051.gpuspec.0000.h5,[74.905933]
220,HIP72607,0.019133,1,1681.4728079999998,0.0005,[0.019133],[1681.472808],spliced_blc0001020304050607_guppi_57584_08548_Hip72607_0045.gpuspec.0000.h5,[15.311646]
221,HIP72607,0.009566,1,1557.185425,0.0005,[0.009566],[1557.185425],spliced_blc0001020304050607_guppi_57584_08548_Hip72607_0045.gpuspec.0000.h5,[120.900436]
222,HIP72607,0.028699,1,1103.95393,0.0005,[0.028699],[1103.95393],spliced_blc0001020304050607_guppi_57584_08548_Hip72607_0045.gpuspec.0000.h5,[10.463887]
223,HIP109427,0.009566,1,1559.670947,0.0005,[-0.009566],[1559.670947],spliced_blc0001020304050607_guppi_57580_35785_Hip109427_0051.gpuspec.0000.h5,[22.239947]
224,HIP53910,0.009566,1,1529.744547,0.0005,[0.009566],[1529.744547],spliced_blc0001020304050607_guppi_57578_04024_Hip53910_0027.gpuspec.0000.h5,[18.760915]
225,HIP53910,0.009566,1,1558.991938,0.0005,[0.009566],[1558.991938],spliced_blc0001020304050607_guppi_57578_04024_Hip53910_0027.gpuspec.0000.h5,[14.735301]
226,HIP54061,0.009566,1,1558.918809,0.0005,[0.009566],[1558.918809],spliced_blc0001020304050607_guppi_57578_06097_Hip54061_0033.gpuspec.0000.h5,[20.399786]
227,HIP71914,0.009566,1,1547.042554,0.0005,[0.009566],[1547.042554],spliced_blc0001020304050607_guppi_57578_08348_Hip71914_0039.gpuspec.0000.h5,[13.46245]
228,HIP71914,0.009566,1,1547.463502,0.0005,[0.009566],[1547.463502],spliced_blc0001020304050607_guppi_57578_08348_Hip71914_0039.gpuspec.0000.h5,[23.08853]
229,HIP42220,0.009566,1,1550.203937,0.0005,[-0.009566],[1550.203937],spliced_blc0001020304050607_guppi_57584_66726_Hip42220_0021.gpuspec.0000.h5,[570.501346]
230,HIP38784,0.08609800000000001,1,1600.153922,0.0005,[-0.086098],[1600.153922],spliced_blc0001020304050607_guppi_57578_80962_Hip38784_0023.gpuspec.0000.h5,[16.534097]
231,HIP24813,0.009566,1,1531.559676,0.0005,[-0.009566],[1531.559676],spliced_blc0001020304050607_guppi_57579_53102_Hip24813_0039.gpuspec.0000.h5,[205.237448]
232,HIP24813,0.009566,1,1547.703383,0.0005,[-0.009566],[1547.703383],spliced_blc0001020304050607_guppi_57579_53102_Hip24813_0039.gpuspec.0000.h5,[22.540738]
233,HIP24813,0.009566,1,1549.263627,0.0005,[-0.009566],[1549.263627],spliced_blc0001020304050607_guppi_57579_53102_Hip24813_0039.gpuspec.0000.h5,[61.577357]
234,HIP57632,0.019133,1,1537.527267,0.0005,[-0.019133],[1537.527267],spliced_blc0001020304050607_guppi_57584_78727_Hip57632_0051.gpuspec.0000.h5,[2061.954962]
235,HIP59406,0.0,1,1557.480485,0.0005,[-0.],[1557.480485],spliced_blc0001020304050607_guppi_57583_82480_Hip59406_0009.gpuspec.0000.h5,[42.241032]
236,HIP60866,0.009566,1,1528.86647,0.0005,[0.009566],[1528.86647],spliced_blc0001020304050607_guppi_57584_00163_Hip60866_0021.gpuspec.0000.h5,[13.480364]
237,HIP61174,0.009566,1,1552.9438189999994,0.0005,[0.009566],[1552.943819],spliced_blc0001020304050607_guppi_57584_04229_Hip61174_0033.gpuspec.0000.h5,[10.46894]
238,HIP38784,0.08609800000000001,1,1600.570922,0.0005,[-0.086098],[1600.570922],spliced_blc0001020304050607_guppi_57578_80962_Hip38784_0023.gpuspec.0000.h5,[10.958307]
239,HIP42220,0.019133,1,1681.493883,0.0005,[-0.019133],[1681.493883],spliced_blc0001020304050607_guppi_57584_66726_Hip42220_0021.gpuspec.0000.h5,[12.678447]
240,HIP42438,0.009566,1,1527.562067,0.0005,[-0.009566],[1527.562067],spliced_blc0001020304050607_guppi_57584_68743_Hip42438_0027.gpuspec.0000.h5,[13.238144]
241,HIP42438,0.009566,1,1530.9341880000006,0.0005,[-0.009566],[1530.934188],spliced_blc0001020304050607_guppi_57584_68743_Hip42438_0027.gpuspec.0000.h5,[18.152688]
242,HIP17420,0.009566,1,1441.826711,0.0005,[0.009566],[1441.826711],spliced_blc0001020304050607_guppi_57585_52106_Hip17420_0045.gpuspec.0000.h5,[15.507264]
243,HIP17420,0.009566,1,1550.640492,0.0005,[-0.009566],[1550.640492],spliced_blc0001020304050607_guppi_57585_52106_Hip17420_0045.gpuspec.0000.h5,[21.911395]
244,HIP17420,0.009566,1,1550.948736,0.0005,[-0.009566],[1550.948736],spliced_blc0001020304050607_guppi_57585_52106_Hip17420_0045.gpuspec.0000.h5,[89.898885]
245,HIP17420,0.009566,1,1560.054984,0.0005,[-0.009566],[1560.054984],spliced_blc0001020304050607_guppi_57585_52106_Hip17420_0045.gpuspec.0000.h5,[30.8586]
246,HIP17420,0.0,1,1691.080688,0.0005,[-0.],[1691.080688],spliced_blc0001020304050607_guppi_57585_52106_Hip17420_0045.gpuspec.0000.h5,[91.285931]
247,HIP17420,0.009566,1,1575.2250689999994,0.0005,[-0.009566],[1575.225069],spliced_blc0001020304050607_guppi_57592_47241_Hip17420_0008.gpuspec.0000.h5,[63.056138]
248,HIP17414,0.009566,1,1547.637169,0.0005,[-0.009566],[1547.637169],spliced_blc0001020304050607_guppi_57585_49889_Hip17414_0039.gpuspec.0000.h5,[15.993327]
249,HIP42438,0.047832,1,1537.632446,0.0005,[-0.047832],[1537.632446],spliced_blc0001020304050607_guppi_57591_74673_Hip42438_0013.gpuspec.0000.h5,[11.829913]
250,HIP42438,0.009566,1,1548.634578,0.0005,[-0.009566],[1548.634578],spliced_blc0001020304050607_guppi_57598_70920_Hip42438_0021.gpuspec.0000.h5,[10.916486]
251,HIP42940,0.009566,1,1528.320302,0.0005,[-0.009566],[1528.320302],spliced_blc0001020304050607_guppi_57584_70851_Hip42940_0033.gpuspec.0000.h5,[10.185355]
252,HIP42940,0.009566,1,1532.148013,0.0005,[-0.009566],[1532.148013],spliced_blc0001020304050607_guppi_57584_70851_Hip42940_0033.gpuspec.0000.h5,[21.737083]
253,HIP3419,0.028699,1,1125.025056,0.0005,[-0.028699],[1125.025056],spliced_blc0001020304050607_guppi_57592_40626_Hip3419_0003.gpuspec.0000.h5,[10.068855]
254,HIP3419,0.009566,1,1529.421128,0.0005,[-0.009566],[1529.421128],spliced_blc0001020304050607_guppi_57592_40626_Hip3419_0003.gpuspec.0000.h5,[12.025067]
255,HIP17414,0.0,1,1535.342233,0.0005,[-0.],[1535.342233],spliced_blc0001020304050607_guppi_57592_44953_Hip17414_0002.gpuspec.0000.h5,[101.728183]
256,HIP3419,0.009566,1,1533.237797,0.0005,[-0.009566],[1533.237797],spliced_blc0001020304050607_guppi_57592_40626_Hip3419_0003.gpuspec.0000.h5,[11.266194]
257,HIP3998,0.009566,1,1442.021183,0.0005,[0.009566],[1442.021183],spliced_blc0001020304050607_guppi_57585_47710_Hip3998_0033.gpuspec.0000.h5,[20.305988]
258,HIP3998,0.009566,1,1529.082131,0.0005,[-0.009566],[1529.082131],spliced_blc0001020304050607_guppi_57585_47710_Hip3998_0033.gpuspec.0000.h5,[10.692029]
259,HIP3998,0.009566,1,1551.26783,0.0005,[-0.009566],[1551.26783],spliced_blc0001020304050607_guppi_57585_47710_Hip3998_0033.gpuspec.0000.h5,[30.171262]
260,HIP3998,0.009566,1,1551.633401,0.0005,[-0.009566],[1551.633401],spliced_blc0001020304050607_guppi_57585_47710_Hip3998_0033.gpuspec.0000.h5,[12.109647]
261,HIP3998,0.009566,1,1552.3412130000006,0.0005,[-0.009566],[1552.341213],spliced_blc0001020304050607_guppi_57585_47710_Hip3998_0033.gpuspec.0000.h5,[14.315687]
262,HIP3998,0.019133,1,1559.50241,0.0005,[0.019133],[1559.50241],spliced_blc0001020304050607_guppi_57585_47710_Hip3998_0033.gpuspec.0000.h5,[21.55441]
263,HIP3998,0.009566,1,1560.055015,0.0005,[-0.009566],[1560.055015],spliced_blc0001020304050607_guppi_57585_47710_Hip3998_0033.gpuspec.0000.h5,[32.853708]
264,GJ702A,0.0,1,1128.028525,0.0005,[-0.],[1128.028525],spliced_blc0001020304050607_guppi_57545_19677_GJ702A_0002.gpuspec.0000.h5,[12.269855]
265,HIP13375,0.009566,1,1528.4654039999998,0.0005,[-0.009566],[1528.465404],spliced_blc0001020304050607_guppi_57928_54431_HIP13375_0044.gpuspec.0000.h5,[23.338091]
266,HIP99452,0.019133,1,1528.547545,0.0005,[0.019133],[1528.547545],spliced_blc0001020304050607_guppi_58210_33405_HIP99452_0018.gpuspec.0000.h5,[31.191867]
267,HIP99452,0.009566,1,1531.019547,0.0005,[0.009566],[1531.019547],spliced_blc0001020304050607_guppi_58210_33405_HIP99452_0018.gpuspec.0000.h5,[13.936678]
268,HIP99452,0.009566,1,1533.32176,0.0005,[0.009566],[1533.32176],spliced_blc0001020304050607_guppi_58210_33405_HIP99452_0018.gpuspec.0000.h5,[19.081112]
269,HIP99452,0.009566,1,1558.873246,0.0005,[0.009566],[1558.873246],spliced_blc0001020304050607_guppi_58210_33405_HIP99452_0018.gpuspec.0000.h5,[11.00285]
270,HIP99452,0.0,1,1552.904426,0.0005,[-0.],[1552.904426],spliced_blc0001020304050607_guppi_58210_47553_HIP99452_0055.gpuspec.0000.h5,[36.833341]
271,HIP99452,0.0,1,1557.4544130000006,0.0005,[-0.],[1557.454413],spliced_blc0001020304050607_guppi_58210_47553_HIP99452_0055.gpuspec.0000.h5,[122.526332]
272,HIP101955,0.009853,1,1527.923215,0.0005,[0.009853],[1527.923215],spliced_blc0001020304050607_guppi_57529_37855_HIP101955_0015.gpuspec.0000.h5,[15.088608]
273,HIP101955,0.009853,1,1547.111098,0.0005,[0.009853],[1547.111098],spliced_blc0001020304050607_guppi_57529_37855_HIP101955_0015.gpuspec.0000.h5,[14.993674]
274,HIP101955,0.009853,1,1527.481679,0.0005,[0.009853],[1527.481679],spliced_blc0001020304050607_guppi_57534_33318_HIP101955_0009.gpuspec.0000.h5,[38.71978]
275,HIP101955,0.009853,1,1529.764262,0.0005,[0.009853],[1529.764262],spliced_blc0001020304050607_guppi_57534_33318_HIP101955_0009.gpuspec.0000.h5,[20.196997]
276,HIP101955,0.009853,1,1540.439609,0.0005,[0.009853],[1540.439609],spliced_blc0001020304050607_guppi_57534_33318_HIP101955_0009.gpuspec.0000.h5,[13.401477]
277,HIP102040,0.0,1,1530.867157,0.0005,[-0.],[1530.867157],spliced_blc0001020304050607_guppi_57534_35411_HIP102040_0015.gpuspec.0000.h5,[14.785208]
278,HIP113409,0.009853,1,1474.984205,0.0005,[0.009853],[1474.984205],spliced_blc0001020304050607_guppi_57530_46571_HIP113409_0009.gpuspec.0000.h5,[120.489532]
279,HIP100511,0.019706,1,1548.668084,0.0005,[0.019706],[1548.668084],spliced_blc0001020304050607_guppi_57529_35735_HIP100511_0009.gpuspec.0000.h5,[10.618928]
280,HIP100064,0.009853,1,1562.507159,0.0005,[0.009853],[1562.507159],spliced_blc0001020304050607_guppi_57529_33332_HIP100064_0003.gpuspec.0000.h5,[36.947728]
281,HIP100064,0.009853,1,1560.944652,0.0005,[0.009853],[1560.944652],spliced_blc0001020304050607_guppi_57529_33332_HIP100064_0003.gpuspec.0000.h5,[11.313588]
282,HIP26505,0.009853,1,1530.936468,0.0005,[-0.009853],[1530.936468],spliced_blc0001020304050607_guppi_57532_69460_HIP26505_0003.gpuspec.0000.h5,[72.737264]
283,HIP26505,0.009853,1,1533.250477,0.0005,[-0.009853],[1533.250477],spliced_blc0001020304050607_guppi_57532_69460_HIP26505_0003.gpuspec.0000.h5,[16.335906]
284,HIP26779,0.009853,1,1548.626468,0.0005,[-0.009853],[1548.626468],spliced_blc0001020304050607_guppi_57526_69560_HIP26779_0016.gpuspec.0000.h5,[15.788337]
285,HIP26801,0.009853,1,1527.406161,0.0005,[-0.009853],[1527.406161],spliced_blc0001020304050607_guppi_57526_71607_HIP26801_0022.gpuspec.0000.h5,[23.479707]
286,HIP26801,0.009853,1,1529.590429,0.0005,[-0.009853],[1529.590429],spliced_blc0001020304050607_guppi_57526_71607_HIP26801_0022.gpuspec.0000.h5,[30.45982]
287,HIP26801,0.019706,1,1693.969295,0.0005,[-0.019706],[1693.969295],spliced_blc0001020304050607_guppi_57526_71607_HIP26801_0022.gpuspec.0000.h5,[17.542868]
288,HIP26801,0.019706,1,1694.0376670000005,0.0005,[-0.019706],[1694.037667],spliced_blc0001020304050607_guppi_57526_71607_HIP26801_0022.gpuspec.0000.h5,[15.510547]
289,HIP113409,0.0,1,1552.983826,0.0005,[-0.],[1552.983826],spliced_blc0001020304050607_guppi_57530_46571_HIP113409_0009.gpuspec.0000.h5,[16.539012]
